Satis_ID,Tarih,Nokta_ID,Urun_ID,Miktar_Adet,Toplam_Litre
58385,2025-03-12 10:00:00,5123,1003,3,1.5
58386,2025-03-12 18:00:00,5123,1006,1,0.2
58387,2025-03-14 18:00:00,5123,1005,1,1.0
58388,2025-03-14 16:00:00,5123,1003,3,1.5
58389,2025-03-16 10:00:00,5123,1008,1,0.5
58390,2025-03-19 16:00:00,5123,1001,1,0.2
58391,2025-03-21 16:00:00,5123,1005,1,1.0
58392,2025-03-21 09:00:00,5123,1002,1,0.35
58393,2025-03-23 11:00:00,5123,1005,13,13.0
58394,2025-03-24 20:00:00,5123,1011,3,2.0999999999999996
58395,2025-03-24 17:00:00,5123,1017,1,0.7
58396,2025-03-25 16:00:00,5123,1003,3,1.5
58397,2025-03-25 17:00:00,5123,1004,1,0.7
58398,2025-03-27 17:00:00,5123,1005,1,1.0
58399,2025-03-28 16:00:00,5123,1011,1,0.7
58400,2025-03-31 15:00:00,5123,1005,1,1.0
58401,2025-04-02 12:00:00,5123,1010,6,6.0
58402,2025-04-04 13:00:00,5123,1003,3,1.5
58403,2025-04-05 21:00:00,5123,1015,1,0.7
58404,2025-04-05 10:00:00,5123,1005,1,1.0
58405,2025-04-06 11:00:00,5123,1009,1,0.7
58406,2025-04-07 16:00:00,5123,1012,1,0.7
58407,2025-04-08 15:00:00,5123,1004,1,0.7
58408,2025-04-10 17:00:00,5123,1002,1,0.35
58409,2025-04-11 17:00:00,5123,1007,1,0.35
58410,2025-04-14 19:00:00,5123,1013,1,0.7
58411,2025-04-16 20:00:00,5123,1013,1,0.7
58412,2025-04-18 20:00:00,5123,1002,1,0.35
58413,2025-04-18 19:00:00,5123,1017,1,0.7
58414,2025-04-23 15:00:00,5123,1009,1,0.7
58415,2025-04-26 15:00:00,5123,1012,3,2.0999999999999996
58416,2025-04-26 17:00:00,5123,1010,1,1.0
58417,2025-04-28 19:00:00,5123,1011,1,0.7
58418,2025-04-29 21:00:00,5123,1001,1,0.2
58419,2025-04-29 18:00:00,5123,1003,3,1.5
58420,2025-04-30 21:00:00,5123,1002,3,1.0499999999999998
58421,2025-04-30 14:00:00,5123,1003,1,0.5
58422,2025-05-01 11:00:00,5123,1009,3,2.0999999999999996
58423,2025-05-01 16:00:00,5123,1012,1,0.7
58424,2025-05-02 20:00:00,5123,1009,3,2.0999999999999996
58425,2025-05-02 10:00:00,5123,1018,1,0.7
58426,2025-05-07 21:00:00,5123,1017,3,2.0999999999999996
58427,2025-05-09 12:00:00,5123,1017,3,2.0999999999999996
58428,2025-05-10 17:00:00,5123,1007,1,0.35
58429,2025-05-10 19:00:00,5123,1002,3,1.0499999999999998
58430,2025-05-17 20:00:00,5123,1010,1,1.0
58431,2025-05-18 15:00:00,5123,1009,1,0.7
58432,2025-05-18 15:00:00,5123,1007,6,2.0999999999999996
58433,2025-05-19 09:00:00,5123,1012,1,0.7
58434,2025-05-19 13:00:00,5123,1001,1,0.2
58435,2025-05-25 19:00:00,5123,1001,1,0.2
58436,2025-05-29 21:00:00,5123,1001,3,0.6000000000000001
58437,2025-05-29 18:00:00,5123,1001,3,0.6000000000000001
58438,2025-05-31 12:00:00,5123,1003,3,1.5
58439,2025-06-01 13:00:00,5123,1004,1,0.7
58440,2025-06-01 15:00:00,5123,1002,3,1.0499999999999998
58441,2025-06-02 19:00:00,5123,1002,1,0.35
58442,2025-06-02 15:00:00,5123,1018,1,0.7
58443,2025-06-04 15:00:00,5123,1012,1,0.7
58444,2025-06-04 20:00:00,5123,1002,1,0.35
58445,2025-06-05 18:00:00,5123,1008,3,1.5
58446,2025-06-13 15:00:00,5123,1003,3,1.5
58447,2025-06-15 15:00:00,5123,1003,1,0.5
58448,2025-06-15 14:00:00,5123,1001,1,0.2
58449,2025-06-22 16:00:00,5123,1002,1,0.35
58450,2025-06-22 18:00:00,5123,1016,1,1.0
58451,2025-06-24 21:00:00,5123,1004,1,0.7
58452,2025-06-25 16:00:00,5123,1007,1,0.35
58453,2025-06-28 18:00:00,5123,1008,1,0.5
58454,2025-06-29 10:00:00,5123,1008,6,3.0
58455,2025-06-29 18:00:00,5123,1010,3,3.0
58456,2025-07-01 10:00:00,5123,1001,3,0.6000000000000001
58457,2025-07-01 12:00:00,5123,1004,1,0.7
58458,2025-07-03 11:00:00,5123,1010,6,6.0
58459,2025-07-08 09:00:00,5123,1013,1,0.7
58460,2025-07-08 21:00:00,5123,1010,3,3.0
58461,2025-07-13 10:00:00,5123,1013,3,2.0999999999999996
58462,2025-07-13 16:00:00,5123,1007,1,0.35
58463,2025-07-21 11:00:00,5123,1012,3,2.0999999999999996
58464,2025-07-21 11:00:00,5123,1007,1,0.35
58465,2025-07-23 10:00:00,5123,1003,13,6.5
58466,2025-07-27 20:00:00,5123,1017,1,0.7
58467,2025-07-28 17:00:00,5123,1001,1,0.2
58468,2025-07-28 16:00:00,5123,1001,3,0.6000000000000001
58469,2025-07-29 10:00:00,5123,1007,13,4.55
58470,2025-07-29 09:00:00,5123,1012,1,0.7
58471,2025-07-30 21:00:00,5123,1004,3,2.0999999999999996
58472,2025-08-01 15:00:00,5123,1004,1,0.7
58473,2025-08-01 18:00:00,5123,1002,3,1.0499999999999998
58474,2025-08-03 19:00:00,5123,1001,1,0.2
58475,2025-08-04 20:00:00,5123,1008,1,0.5
58476,2025-08-04 10:00:00,5123,1003,6,3.0
58477,2025-08-07 13:00:00,5123,1004,1,0.7
58478,2025-08-08 16:00:00,5123,1004,1,0.7
58479,2025-08-09 15:00:00,5123,1012,3,2.0999999999999996
58480,2025-08-10 09:00:00,5123,1001,1,0.2
58481,2025-08-12 16:00:00,5123,1006,1,0.2
58482,2025-08-13 17:00:00,5123,1013,1,0.7
58483,2025-08-15 14:00:00,5123,1013,3,2.0999999999999996
58484,2025-08-16 19:00:00,5123,1008,1,0.5
58485,2025-08-21 20:00:00,5123,1011,1,0.7
58486,2025-08-22 09:00:00,5123,1009,1,0.7
58487,2025-08-23 14:00:00,5123,1008,3,1.5
58488,2025-08-23 15:00:00,5123,1007,1,0.35
58489,2025-08-26 12:00:00,5123,1004,13,9.1
58490,2025-08-26 19:00:00,5123,1005,1,1.0
58491,2025-08-28 11:00:00,5123,1017,3,2.0999999999999996
58492,2025-08-31 18:00:00,5123,1005,1,1.0
58493,2025-08-31 20:00:00,5123,1008,13,6.5
58494,2025-09-03 21:00:00,5123,1002,6,2.0999999999999996
58495,2025-09-03 18:00:00,5123,1012,3,2.0999999999999996
58496,2025-09-09 21:00:00,5123,1007,1,0.35
58497,2025-09-09 11:00:00,5123,1002,3,1.0499999999999998
58498,2025-09-10 15:00:00,5123,1001,3,0.6000000000000001
58499,2025-09-10 16:00:00,5123,1008,1,0.5
58500,2025-09-12 10:00:00,5123,1014,1,0.35
58501,2025-09-12 21:00:00,5123,1002,1,0.35
58502,2025-09-15 12:00:00,5123,1001,3,0.6000000000000001
58503,2025-09-16 18:00:00,5123,1009,1,0.7
58504,2025-09-18 21:00:00,5123,1006,1,0.2
58505,2025-09-21 14:00:00,5123,1012,1,0.7
58506,2025-09-21 21:00:00,5123,1012,1,0.7
58507,2025-09-26 16:00:00,5123,1006,1,0.2
58508,2025-09-26 15:00:00,5123,1011,1,0.7
58509,2025-09-28 18:00:00,5123,1008,1,0.5
58510,2025-09-28 13:00:00,5123,1004,1,0.7
58511,2025-09-30 19:00:00,5123,1013,1,0.7
58512,2025-09-30 21:00:00,5123,1009,1,0.7
58513,2025-10-01 14:00:00,5123,1012,1,0.7
58514,2025-10-01 17:00:00,5123,1001,1,0.2
58515,2025-10-05 15:00:00,5123,1011,13,9.1
58516,2025-10-06 19:00:00,5123,1006,1,0.2
58517,2025-10-07 14:00:00,5123,1002,1,0.35
58518,2025-10-08 14:00:00,5123,1004,1,0.7
58519,2025-10-08 16:00:00,5123,1014,3,1.0499999999999998
58520,2025-10-11 16:00:00,5123,1004,3,2.0999999999999996
58521,2025-10-11 18:00:00,5123,1010,3,3.0
58522,2025-10-16 20:00:00,5123,1006,6,1.2000000000000002
58523,2025-10-18 15:00:00,5123,1009,1,0.7
58524,2025-10-18 16:00:00,5123,1008,1,0.5
58525,2025-10-19 17:00:00,5123,1008,1,0.5
58526,2025-10-19 12:00:00,5123,1011,1,0.7
58527,2025-10-22 16:00:00,5123,1004,1,0.7
58528,2025-10-22 11:00:00,5123,1003,1,0.5
58529,2025-10-23 10:00:00,5123,1002,1,0.35
58530,2025-10-24 11:00:00,5123,1009,13,9.1
58531,2025-10-24 16:00:00,5123,1010,1,1.0
58532,2025-10-26 09:00:00,5123,1013,3,2.0999999999999996
58533,2025-10-26 15:00:00,5123,1013,13,9.1
58534,2025-10-27 16:00:00,5123,1005,3,3.0
58535,2025-10-28 16:00:00,5123,1001,1,0.2
58536,2025-10-28 20:00:00,5123,1003,3,1.5
58537,2025-10-29 09:00:00,5123,1001,13,2.6
58538,2025-10-30 19:00:00,5123,1004,1,0.7
58539,2025-10-30 15:00:00,5123,1003,1,0.5
58540,2025-10-31 16:00:00,5123,1003,1,0.5
58541,2025-11-04 12:00:00,5123,1004,1,0.7
58542,2025-11-04 19:00:00,5123,1004,3,2.0999999999999996
58543,2025-11-09 15:00:00,5123,1016,3,3.0
58544,2025-11-09 13:00:00,5123,1013,1,0.7
58545,2025-11-11 13:00:00,5123,1008,1,0.5
58546,2025-11-12 09:00:00,5123,1006,3,0.6000000000000001
58547,2025-11-13 21:00:00,5123,1015,3,2.0999999999999996
58548,2025-11-15 19:00:00,5123,1001,1,0.2
58549,2025-11-15 14:00:00,5123,1016,3,3.0
58550,2025-11-17 20:00:00,5123,1003,1,0.5
58551,2025-11-18 11:00:00,5123,1006,3,0.6000000000000001
58552,2025-11-18 13:00:00,5123,1017,3,2.0999999999999996
58553,2025-11-20 14:00:00,5123,1011,3,2.0999999999999996
58554,2025-11-20 11:00:00,5123,1008,3,1.5
58555,2025-11-21 13:00:00,5123,1013,1,0.7
58556,2025-11-21 21:00:00,5123,1009,6,4.199999999999999
58557,2025-11-24 17:00:00,5123,1010,13,13.0
58558,2025-11-25 16:00:00,5123,1004,1,0.7
58559,2025-11-25 19:00:00,5123,1002,3,1.0499999999999998
58560,2025-11-27 13:00:00,5123,1006,13,2.6
58561,2025-11-27 16:00:00,5123,1017,1,0.7
58562,2025-11-28 12:00:00,5123,1008,3,1.5
58563,2025-11-28 21:00:00,5123,1003,1,0.5
58564,2025-12-06 17:00:00,5123,1017,1,0.7
58565,2025-12-06 16:00:00,5123,1015,3,2.0999999999999996
58566,2025-12-10 13:00:00,5123,1001,13,2.6
58567,2025-12-11 16:00:00,5123,1003,1,0.5
58568,2025-12-11 10:00:00,5123,1003,1,0.5
58569,2025-12-13 14:00:00,5123,1006,1,0.2
58570,2025-12-13 14:00:00,5123,1007,6,2.0999999999999996
58571,2025-12-14 21:00:00,5123,1018,3,2.0999999999999996
58572,2025-12-14 17:00:00,5123,1011,3,2.0999999999999996
58573,2025-12-18 12:00:00,5123,1005,6,6.0
58574,2025-12-19 11:00:00,5123,1012,1,0.7
58575,2025-12-19 09:00:00,5123,1001,1,0.2
58576,2025-12-20 11:00:00,5123,1001,1,0.2
58577,2025-12-20 09:00:00,5123,1008,1,0.5
58578,2025-12-22 20:00:00,5123,1001,1,0.2
58579,2025-12-24 11:00:00,5123,1002,1,0.35
58580,2025-12-24 16:00:00,5123,1012,3,2.0999999999999996
58581,2025-12-28 20:00:00,5123,1006,1,0.2
58582,2025-12-29 09:00:00,5123,1009,1,0.7
58583,2026-01-02 09:00:00,5123,1002,1,0.35
58584,2026-01-02 20:00:00,5123,1018,6,4.199999999999999
58585,2026-01-04 19:00:00,5123,1012,3,2.0999999999999996
58586,2026-01-04 15:00:00,5123,1009,1,0.7
58587,2026-01-06 17:00:00,5123,1013,1,0.7
58588,2026-01-07 16:00:00,5123,1017,1,0.7
58589,2026-01-14 20:00:00,5123,1003,1,0.5
58590,2026-01-14 19:00:00,5123,1008,1,0.5
58591,2026-01-15 12:00:00,5123,1008,6,3.0
58592,2026-01-19 21:00:00,5123,1003,3,1.5
58593,2026-01-19 18:00:00,5123,1002,1,0.35
58594,2026-01-20 11:00:00,5123,1004,1,0.7
58595,2026-01-20 19:00:00,5123,1004,1,0.7
58596,2026-01-21 21:00:00,5123,1004,13,9.1
58597,2026-01-23 19:00:00,5123,1011,1,0.7
58598,2026-01-26 09:00:00,5123,1002,1,0.35
58599,2026-01-26 12:00:00,5123,1015,3,2.0999999999999996
58600,2026-01-29 18:00:00,5123,1005,1,1.0
58601,2026-01-29 11:00:00,5123,1002,6,2.0999999999999996
58602,2026-02-01 15:00:00,5123,1011,1,0.7
58603,2026-02-04 11:00:00,5123,1017,1,0.7
58604,2026-02-04 18:00:00,5123,1002,1,0.35
58605,2026-02-08 14:00:00,5123,1004,3,2.0999999999999996
58606,2026-02-08 15:00:00,5123,1009,1,0.7
58607,2026-02-12 09:00:00,5123,1001,6,1.2000000000000002
58608,2026-02-13 09:00:00,5123,1003,1,0.5
58609,2026-02-13 09:00:00,5123,1003,6,3.0
58610,2026-02-14 13:00:00,5123,1015,1,0.7
58611,2026-02-15 12:00:00,5123,1004,1,0.7
58612,2026-02-17 20:00:00,5123,1004,1,0.7
58613,2026-02-17 19:00:00,5123,1016,1,1.0
58614,2026-02-18 12:00:00,5123,1006,1,0.2
58615,2026-02-18 21:00:00,5123,1005,13,13.0
58616,2026-02-20 12:00:00,5123,1003,1,0.5
58617,2026-02-20 12:00:00,5123,1003,1,0.5
58618,2026-02-22 12:00:00,5123,1005,1,1.0
58619,2026-02-22 10:00:00,5123,1004,6,4.199999999999999
58620,2024-01-05 21:00:00,5124,1001,19,3.8000000000000003
58621,2024-01-06 15:00:00,5124,1017,1,0.7
58622,2024-01-06 10:00:00,5124,1006,9,1.8
58623,2024-01-07 15:00:00,5124,1005,1,1.0
58624,2024-01-09 11:00:00,5124,1010,1,1.0
58625,2024-01-09 20:00:00,5124,1010,9,9.0
58626,2024-01-09 14:00:00,5124,1018,1,0.7
58627,2024-01-11 19:00:00,5124,1012,1,0.7
58628,2024-01-11 17:00:00,5124,1018,9,6.3
58629,2024-01-11 16:00:00,5124,1009,19,13.299999999999999
58630,2024-01-12 12:00:00,5124,1003,19,9.5
58631,2024-01-12 17:00:00,5124,1003,1,0.5
58632,2024-01-12 21:00:00,5124,1003,19,9.5
58633,2024-01-17 10:00:00,5124,1010,9,9.0
58634,2024-01-17 19:00:00,5124,1001,1,0.2
58635,2024-01-21 19:00:00,5124,1001,1,0.2
58636,2024-01-21 15:00:00,5124,1012,9,6.3
58637,2024-01-23 12:00:00,5124,1003,39,19.5
58638,2024-01-23 12:00:00,5124,1003,1,0.5
58639,2024-01-23 21:00:00,5124,1001,1,0.2
58640,2024-01-25 21:00:00,5124,1018,19,13.299999999999999
58641,2024-01-31 10:00:00,5124,1005,9,9.0
58642,2024-02-04 15:00:00,5124,1003,1,0.5
58643,2024-02-07 20:00:00,5124,1003,1,0.5
58644,2024-02-08 17:00:00,5124,1001,1,0.2
58645,2024-02-13 20:00:00,5124,1010,1,1.0
58646,2024-02-13 19:00:00,5124,1017,19,13.299999999999999
58647,2024-02-17 11:00:00,5124,1010,1,1.0
58648,2024-02-22 12:00:00,5124,1003,9,4.5
58649,2024-02-24 20:00:00,5124,1014,39,13.649999999999999
58650,2024-02-26 14:00:00,5124,1013,19,13.299999999999999
58651,2024-02-26 17:00:00,5124,1013,9,6.3
58652,2024-02-26 16:00:00,5124,1005,1,1.0
58653,2024-02-27 16:00:00,5124,1009,1,0.7
58654,2024-02-27 18:00:00,5124,1008,9,4.5
58655,2024-02-28 16:00:00,5124,1014,1,0.35
58656,2024-02-28 10:00:00,5124,1008,19,9.5
58657,2024-02-28 15:00:00,5124,1003,39,19.5
58658,2024-03-01 11:00:00,5124,1005,1,1.0
58659,2024-03-03 19:00:00,5124,1005,9,9.0
58660,2024-03-04 12:00:00,5124,1004,1,0.7
58661,2024-03-05 15:00:00,5124,1003,9,4.5
58662,2024-03-05 09:00:00,5124,1008,9,4.5
58663,2024-03-07 13:00:00,5124,1002,9,3.15
58664,2024-03-09 20:00:00,5124,1002,19,6.6499999999999995
58665,2024-03-09 15:00:00,5124,1005,9,9.0
58666,2024-03-16 20:00:00,5124,1005,1,1.0
58667,2024-03-16 11:00:00,5124,1004,1,0.7
58668,2024-03-17 09:00:00,5124,1004,1,0.7
58669,2024-03-17 17:00:00,5124,1010,1,1.0
58670,2024-03-17 10:00:00,5124,1003,1,0.5
58671,2024-03-18 12:00:00,5124,1013,9,6.3
58672,2024-03-18 13:00:00,5124,1011,1,0.7
58673,2024-03-18 15:00:00,5124,1004,1,0.7
58674,2024-03-19 16:00:00,5124,1008,1,0.5
58675,2024-03-19 20:00:00,5124,1005,1,1.0
58676,2024-03-19 16:00:00,5124,1002,19,6.6499999999999995
58677,2024-03-20 10:00:00,5124,1002,9,3.15
58678,2024-03-23 09:00:00,5124,1008,1,0.5
58679,2024-03-24 19:00:00,5124,1013,1,0.7
58680,2024-03-24 10:00:00,5124,1005,1,1.0
58681,2024-03-25 15:00:00,5124,1003,1,0.5
58682,2024-03-25 10:00:00,5124,1003,1,0.5
58683,2024-03-30 15:00:00,5124,1014,9,3.15
58684,2024-03-30 16:00:00,5124,1014,1,0.35
58685,2024-03-30 14:00:00,5124,1017,9,6.3
58686,2024-04-02 20:00:00,5124,1005,1,1.0
58687,2024-04-02 10:00:00,5124,1013,1,0.7
58688,2024-04-02 12:00:00,5124,1008,1,0.5
58689,2024-04-05 21:00:00,5124,1013,39,27.299999999999997
58690,2024-04-05 10:00:00,5124,1010,1,1.0
58691,2024-04-06 17:00:00,5124,1012,19,13.299999999999999
58692,2024-04-06 20:00:00,5124,1007,1,0.35
58693,2024-04-07 17:00:00,5124,1008,19,9.5
58694,2024-04-07 15:00:00,5124,1003,9,4.5
58695,2024-04-08 13:00:00,5124,1003,1,0.5
58696,2024-04-08 17:00:00,5124,1011,1,0.7
58697,2024-04-09 13:00:00,5124,1005,1,1.0
58698,2024-04-09 09:00:00,5124,1004,9,6.3
58699,2024-04-09 16:00:00,5124,1011,1,0.7
58700,2024-04-10 09:00:00,5124,1013,1,0.7
58701,2024-04-10 15:00:00,5124,1018,1,0.7
58702,2024-04-10 15:00:00,5124,1008,1,0.5
58703,2024-04-13 10:00:00,5124,1001,1,0.2
58704,2024-04-14 15:00:00,5124,1011,1,0.7
58705,2024-04-14 16:00:00,5124,1001,1,0.2
58706,2024-04-18 18:00:00,5124,1001,9,1.8
58707,2024-04-27 13:00:00,5124,1016,1,1.0
58708,2024-04-27 11:00:00,5124,1012,1,0.7
58709,2024-04-29 17:00:00,5124,1002,9,3.15
58710,2024-04-30 09:00:00,5124,1005,1,1.0
58711,2024-04-30 20:00:00,5124,1012,1,0.7
58712,2024-04-30 13:00:00,5124,1002,1,0.35
58713,2024-05-04 18:00:00,5124,1001,19,3.8000000000000003
58714,2024-05-04 20:00:00,5124,1005,1,1.0
58715,2024-05-09 17:00:00,5124,1006,9,1.8
58716,2024-05-09 14:00:00,5124,1001,1,0.2
58717,2024-05-13 17:00:00,5124,1006,9,1.8
58718,2024-05-13 21:00:00,5124,1003,1,0.5
58719,2024-05-13 20:00:00,5124,1009,1,0.7
58720,2024-05-14 13:00:00,5124,1011,1,0.7
58721,2024-05-16 10:00:00,5124,1006,1,0.2
58722,2024-05-16 12:00:00,5124,1002,9,3.15
58723,2024-05-16 17:00:00,5124,1003,1,0.5
58724,2024-05-22 09:00:00,5124,1010,1,1.0
58725,2024-05-22 14:00:00,5124,1008,9,4.5
58726,2024-05-23 19:00:00,5124,1012,1,0.7
58727,2024-05-23 14:00:00,5124,1013,1,0.7
58728,2024-05-23 21:00:00,5124,1001,1,0.2
58729,2024-05-25 13:00:00,5124,1006,9,1.8
58730,2024-05-25 15:00:00,5124,1010,9,9.0
58731,2024-05-25 11:00:00,5124,1009,19,13.299999999999999
58732,2024-05-29 15:00:00,5124,1002,9,3.15
58733,2024-05-29 18:00:00,5124,1003,1,0.5
58734,2024-05-29 13:00:00,5124,1008,9,4.5
58735,2024-05-30 17:00:00,5124,1010,1,1.0
58736,2024-05-31 17:00:00,5124,1005,9,9.0
58737,2024-06-05 14:00:00,5124,1012,9,6.3
58738,2024-06-07 18:00:00,5124,1009,19,13.299999999999999
58739,2024-06-07 15:00:00,5124,1008,1,0.5
58740,2024-06-07 15:00:00,5124,1012,1,0.7
58741,2024-06-10 17:00:00,5124,1008,9,4.5
58742,2024-06-10 18:00:00,5124,1007,9,3.15
58743,2024-06-11 18:00:00,5124,1005,1,1.0
58744,2024-06-11 19:00:00,5124,1004,1,0.7
58745,2024-06-11 19:00:00,5124,1008,9,4.5
58746,2024-06-14 14:00:00,5124,1013,9,6.3
58747,2024-06-18 18:00:00,5124,1003,9,4.5
58748,2024-06-18 11:00:00,5124,1003,9,4.5
58749,2024-06-22 19:00:00,5124,1011,9,6.3
58750,2024-06-22 14:00:00,5124,1001,9,1.8
58751,2024-06-23 13:00:00,5124,1013,1,0.7
58752,2024-06-23 17:00:00,5124,1010,1,1.0
58753,2024-06-23 11:00:00,5124,1003,9,4.5
58754,2024-06-24 13:00:00,5124,1005,1,1.0
58755,2024-06-24 13:00:00,5124,1007,1,0.35
58756,2024-06-24 16:00:00,5124,1007,1,0.35
58757,2024-06-25 09:00:00,5124,1001,1,0.2
58758,2024-06-25 09:00:00,5124,1012,9,6.3
58759,2024-06-25 15:00:00,5124,1012,1,0.7
58760,2024-06-28 15:00:00,5124,1009,1,0.7
58761,2024-06-28 21:00:00,5124,1004,1,0.7
58762,2024-07-01 16:00:00,5124,1012,1,0.7
58763,2024-07-01 13:00:00,5124,1017,1,0.7
58764,2024-07-01 11:00:00,5124,1003,9,4.5
58765,2024-07-03 19:00:00,5124,1010,1,1.0
58766,2024-07-03 16:00:00,5124,1012,1,0.7
58767,2024-07-04 13:00:00,5124,1007,19,6.6499999999999995
58768,2024-07-04 10:00:00,5124,1006,9,1.8
58769,2024-07-06 11:00:00,5124,1011,1,0.7
58770,2024-07-06 17:00:00,5124,1011,1,0.7
58771,2024-07-06 10:00:00,5124,1014,1,0.35
58772,2024-07-11 10:00:00,5124,1017,1,0.7
58773,2024-07-11 11:00:00,5124,1005,19,19.0
58774,2024-07-11 20:00:00,5124,1001,39,7.800000000000001
58775,2024-07-14 21:00:00,5124,1001,9,1.8
58776,2024-07-14 16:00:00,5124,1003,19,9.5
58777,2024-07-15 10:00:00,5124,1008,19,9.5
58778,2024-07-15 13:00:00,5124,1001,39,7.800000000000001
58779,2024-07-15 16:00:00,5124,1018,1,0.7
58780,2024-07-17 16:00:00,5124,1006,1,0.2
58781,2024-07-21 15:00:00,5124,1005,39,39.0
58782,2024-07-21 19:00:00,5124,1012,1,0.7
58783,2024-07-21 20:00:00,5124,1007,1,0.35
58784,2024-07-22 17:00:00,5124,1003,19,9.5
58785,2024-07-22 20:00:00,5124,1010,1,1.0
58786,2024-07-22 09:00:00,5124,1001,1,0.2
58787,2024-07-23 17:00:00,5124,1013,9,6.3
58788,2024-07-23 18:00:00,5124,1006,9,1.8
58789,2024-07-23 12:00:00,5124,1001,1,0.2
58790,2024-07-25 13:00:00,5124,1001,1,0.2
58791,2024-07-25 17:00:00,5124,1008,1,0.5
58792,2024-07-25 13:00:00,5124,1002,9,3.15
58793,2024-07-26 17:00:00,5124,1008,1,0.5
58794,2024-07-26 14:00:00,5124,1018,1,0.7
58795,2024-07-27 16:00:00,5124,1007,9,3.15
58796,2024-07-31 20:00:00,5124,1001,9,1.8
58797,2024-07-31 17:00:00,5124,1011,19,13.299999999999999
58798,2024-08-06 17:00:00,5124,1017,9,6.3
58799,2024-08-06 11:00:00,5124,1001,1,0.2
58800,2024-08-07 13:00:00,5124,1005,9,9.0
58801,2024-08-07 20:00:00,5124,1010,1,1.0
58802,2024-08-09 15:00:00,5124,1012,1,0.7
58803,2024-08-09 13:00:00,5124,1003,1,0.5
58804,2024-08-09 21:00:00,5124,1011,1,0.7
58805,2024-08-11 14:00:00,5124,1003,1,0.5
58806,2024-08-11 18:00:00,5124,1001,19,3.8000000000000003
58807,2024-08-11 10:00:00,5124,1006,1,0.2
58808,2024-08-12 14:00:00,5124,1008,1,0.5
58809,2024-08-12 20:00:00,5124,1011,1,0.7
58810,2024-08-16 10:00:00,5124,1007,19,6.6499999999999995
58811,2024-08-18 21:00:00,5124,1013,9,6.3
58812,2024-08-18 21:00:00,5124,1001,1,0.2
58813,2024-08-18 16:00:00,5124,1008,39,19.5
58814,2024-08-20 09:00:00,5124,1005,1,1.0
58815,2024-08-20 20:00:00,5124,1007,1,0.35
58816,2024-08-20 14:00:00,5124,1004,1,0.7
58817,2024-08-22 13:00:00,5124,1002,1,0.35
58818,2024-08-26 11:00:00,5124,1005,1,1.0
58819,2024-08-26 19:00:00,5124,1007,9,3.15
58820,2024-08-26 21:00:00,5124,1001,1,0.2
58821,2024-08-30 13:00:00,5124,1004,1,0.7
58822,2024-09-05 21:00:00,5124,1008,1,0.5
58823,2024-09-06 13:00:00,5124,1010,1,1.0
58824,2024-09-06 10:00:00,5124,1006,1,0.2
58825,2024-09-06 15:00:00,5124,1001,9,1.8
58826,2024-09-09 13:00:00,5124,1006,1,0.2
58827,2024-09-12 15:00:00,5124,1002,1,0.35
58828,2024-09-12 15:00:00,5124,1002,1,0.35
58829,2024-09-12 14:00:00,5124,1003,1,0.5
58830,2024-09-14 16:00:00,5124,1008,19,9.5
58831,2024-09-15 16:00:00,5124,1007,19,6.6499999999999995
58832,2024-09-16 11:00:00,5124,1006,39,7.800000000000001
58833,2024-09-16 19:00:00,5124,1012,9,6.3
58834,2024-09-17 19:00:00,5124,1012,19,13.299999999999999
58835,2024-09-17 15:00:00,5124,1013,9,6.3
58836,2024-09-21 12:00:00,5124,1005,9,9.0
58837,2024-09-22 12:00:00,5124,1004,1,0.7
58838,2024-09-22 21:00:00,5124,1002,1,0.35
58839,2024-09-26 21:00:00,5124,1005,1,1.0
58840,2024-09-26 21:00:00,5124,1014,9,3.15
58841,2024-09-26 17:00:00,5124,1018,1,0.7
58842,2024-10-01 14:00:00,5124,1011,39,27.299999999999997
58843,2024-10-01 21:00:00,5124,1004,1,0.7
58844,2024-10-04 17:00:00,5124,1006,1,0.2
58845,2024-10-06 12:00:00,5124,1003,1,0.5
58846,2024-10-06 13:00:00,5124,1002,9,3.15
58847,2024-10-06 12:00:00,5124,1003,1,0.5
58848,2024-10-09 15:00:00,5124,1003,9,4.5
58849,2024-10-09 19:00:00,5124,1002,1,0.35
58850,2024-10-09 19:00:00,5124,1008,1,0.5
58851,2024-10-11 14:00:00,5124,1001,9,1.8
58852,2024-10-11 21:00:00,5124,1008,9,4.5
58853,2024-10-17 20:00:00,5124,1012,9,6.3
58854,2024-10-17 21:00:00,5124,1008,1,0.5
58855,2024-10-17 17:00:00,5124,1005,1,1.0
58856,2024-10-18 20:00:00,5124,1007,9,3.15
58857,2024-10-18 16:00:00,5124,1011,9,6.3
58858,2024-10-18 18:00:00,5124,1017,1,0.7
58859,2024-10-23 19:00:00,5124,1013,1,0.7
58860,2024-10-23 12:00:00,5124,1007,9,3.15
58861,2024-10-25 09:00:00,5124,1012,9,6.3
58862,2024-10-25 12:00:00,5124,1001,1,0.2
58863,2024-10-28 12:00:00,5124,1007,1,0.35
58864,2024-10-28 19:00:00,5124,1002,9,3.15
58865,2024-10-28 10:00:00,5124,1008,1,0.5
58866,2024-10-30 14:00:00,5124,1006,1,0.2
58867,2024-11-01 16:00:00,5124,1007,1,0.35
58868,2024-11-01 14:00:00,5124,1006,1,0.2
58869,2024-11-04 20:00:00,5124,1006,1,0.2
58870,2024-11-04 19:00:00,5124,1007,1,0.35
